"TOA5","ULM_Stn1","CR1000X","56673","CR1000X.Std.07.01","CPU:SO397545 Univ of LA Measonet Rev08072024.Station1A.CR1X","36237","FiveMin"
"TIMESTAMP","RECORD","BattV_Avg","WS_30ft_mph_Avg","WS_30ft_mph_Max","WindDir_30ft_D1_WVT","WindDir_30ft_SD1_WVT","WS_10ft_mph_Avg","WS_10ft_mph_Max","WindDir_10ft_D1_WVT","WindDir_10ft_SD1_WVT","WS_Sonic_mph_Avg","WS_Sonic_mph_Max","WindDir_Sonic_D1_WVT","WindDir_Sonic_SD1_WVT","AirTF_Avg","RH_Avg","SlrW_Avg","SlrMJ_Tot","DewPtF","RainSinceMidnight","RV_Pre_Accu_Tot","RV_Tips_Tot","RV_Tot_Pre_Accu","RV_Avg_Pre_Int_Max","RV_Max_Pre_Int_Max","VWC_5cm_Avg","Ka_5cm_Avg","SoilTmpF_5cm_Avg","BulkEC_5cm_Avg","VWC_10cm_Avg","Ka_10cm_Avg","SoilTmpF_10cm_Avg","BulkEC_10cm_Avg","VWC_20cm_Avg","Ka_20cm_Avg","SoilTmpF_20cm_Avg","BulkEC_20cm_Avg","VWC_30cm_Avg","Ka_30cm_Avg","SoilTmpF_30cm_Avg","BulkEC_30cm_Avg","VWC_40cm_Avg","Ka_40cm_Avg","SoilTmpF_40cm_Avg","BulkEC_40cm_Avg","VWC_50cm_Avg","Ka_50cm_Avg","SoilTmpF_50cm_Avg","BulkEC_50cm_Avg","T109_30ft_F_Avg","T109_10ft_F_Avg","AbsBaro_inHg_Avg","SeaLvlBaro_inHg_Avg","HeatIndxTmpF_Avg","WindChillTmpF_Avg","BatteryVoltage","BatteryCurrent","LoadCurrent","ChargeInputVoltage","ChargeInputCurrent","ChargeTemp","Chg_State","Chg_Source","Ck_Batt"
"2024-08-12 05:40:00",1399,12.98,0.676,1.416,22.89,9.13,0,0,351.2,0.383,1.476,2.036,44.62,11.51,70.91,88.8,-1.602,-0.00048074,67.1,0,0,0,0.077,0,0,0,2.13,76.99,0.035,0.137,7.55,81.5,0.099,0.208,11.38,83.9,0.278,0.349,21.29,84.8,0.711,0.313,18.48,84.7,0.284,0.347,21.11,84.3,0.657,72.39,70.61,29.94932,30.02926,70.91,70.91,12.99,-0.1,0.101,0.028,0.024,21.52,0,0,0
"2024-08-12 05:45:00",1400,12.96,1.467,1.938,358.5,7.28,0,0,351.5,0.154,2.002,2.64,20.32,8.12,71.22,86.8,-1.466,-0.000439935,67,0,0,0,0.077,0,0,0,2.175,76.88,0.032,0.136,7.503,81.4,0.098,0.209,11.43,83.9,0.278,0.354,21.66,84.8,0.712,0.309,18.17,84.7,0.285,0.351,21.45,83.3,0.652,72.63,70.83,29.94932,30.02926,71.22,71.22,12.98,-0.133,0.132,0.046,0.04,21.47,0,0,0
"2024-08-12 05:50:00",1401,12.98,1.21,1.714,348.5,7.132,0,0,351.5,0.172,1.791,2.349,9.25,8.82,71.47,87.1,-1.698,-0.0005093749,67.77,0,0,0,0.077,0,0,0,2.153,76.82,0.033,0.136,7.528,81.4,0.098,0.206,11.24,83.9,0.281,0.352,21.48,84.8,0.712,0.31,18.21,84.7,0.285,0.35,21.32,84.2,0.651,72.46,70.94,29.94932,30.02926,71.47,71.47,12.99,-0.103,0.103,0.093,0.081,21.43,0,0,0
"2024-08-12 05:55:00",1402,12.95,0.486,1.267,339.7,7.347,0,0,351.6,0,1.25,1.79,355.3,10.66,71.22,88.4,-1.834,-0.000550315,67.64,0,0,0,0.077,0,0,0,2.184,76.77,0.033,0.138,7.585,81.4,0.099,0.209,11.46,83.9,0.276,0.349,21.27,84.7,0.712,0.31,18.25,84.7,0.284,0.349,21.28,84.3,0.655,72.28,70.75,29.94937,30.02931,71.22,71.22,12.98,-0.145,0.144,0.244,0.202,21.4,0,0,0
"2024-08-12 06:00:00",1403,12.98,1.268,2.012,316.5,6.075,0,0,346.7,3.191,1.886,2.505,334.6,7.559,71,88.8,-1.759,-0.0005276999,67.49,0,0,0,0.077,0,0,0,2.187,76.71,0.031,0.135,7.468,81.3,0.1,0.208,11.37,83.8,0.278,0.353,21.59,84.7,0.713,0.308,18.08,84.7,0.283,0.351,21.4,84.3,0.656,72.17,70.45,29.95233,30.03226,71,71,12.99,-0.11,0.109,0.429,0.247,21.37,0,0,0
"2024-08-12 06:05:00",1404,12.95,1.895,3.13,316.8,6.438,0,0,347,0.412,2.391,3.713,337.7,6.677,70.87,89.1,-1.843,-0.000553045,67.54,0,0,0,0.077,0,0,0,2.221,76.65,0.03,0.137,7.556,81.3,0.098,0.207,11.32,83.8,0.277,0.353,21.58,84.7,0.712,0.312,18.34,84.7,0.285,0.349,21.29,83.3,0.656,72.1,70.36,29.95523,30.03516,70.87,70.87,12.98,-0.151,0.151,0.62,0.264,21.34,0,0,0
"2024-08-12 06:10:00",1405,12.97,1.108,1.714,316.5,6.609,0,0,347.3,0.028,1.682,2.393,335.9,7.684,70.68,89.1,-1.681,-0.00050425,67.18,0,0,0,0.077,0,0,0,2.226,76.65,0.032,0.139,7.661,81.2,0.098,0.208,11.4,83.8,0.277,0.349,21.28,84.7,0.714,0.309,18.16,84.7,0.289,0.349,21.3,84.3,0.659,71.96,70.21,29.95528,30.03521,70.68,70.68,12.98,-0.106,0.106,1.133,0.284,21.29,0,0,0
"2024-08-12 06:15:00",1406,12.95,0.909,1.714,313.5,6.654,0,0,347.3,0,1.524,2.438,332.4,8.09,70.71,88.3,-1.299,-0.000389575,67.07,0,0,0,0.077,0,0,0,2.199,76.54,0.033,0.137,7.547,81.2,0.098,0.209,11.42,83.8,0.276,0.351,21.44,84.7,0.716,0.308,18.06,84.7,0.287,0.349,21.25,83.3,0.655,71.94,70.15,29.95819,30.03812,70.71,70.71,12.98,-0.137,0.136,2.547,0.296,21.24,0,0,0
"2024-08-12 06:20:00",1407,12.98,0.009,0.373,354.6,12.81,0,0,347.3,0,0.692,1.566,32.28,28.81,70.79,87.7,-0.716,-0.00021481,66.85,0,0,0,0.077,0,0,0,2.205,76.48,0.033,0.139,7.644,81.1,0.097,0.208,11.38,83.8,0.276,0.35,21.36,84.7,0.712,0.308,18.11,84.7,0.287,0.351,21.45,84.3,0.653,71.82,70.3,29.95814,30.03807,70.79,70.79,12.98,-0.101,0.101,5.528,0.303,21.18,0,0,0
"2024-08-12 06:25:00",1408,12.95,1.031,1.639,2.868,9.15,0,0,20.22,10.32,1.555,2.058,25.18,11.65,71.03,86.6,0.169,5.0805E-05,66.94,0,0,0,0.077,0,0,0,2.17,76.48,0.035,0.137,7.561,81.1,0.097,0.206,11.25,83.7,0.279,0.351,21.42,84.6,0.712,0.31,18.24,84.7,0.284,0.349,21.27,83.3,0.654,71.86,70.6,29.95523,30.03516,71.03,71.03,12.97,-0.146,0.146,9.79,0.305,21.15,0,0,0
"2024-08-12 06:30:00",1409,12.98,0.903,2.087,354,16.55,0,0,26.94,4.272,1.463,2.595,14.88,12.84,70.69,88,1.517,0.00045507,66.91,0,0,0,0.077,0,0,0,2.218,76.43,0.035,0.137,7.575,81.1,0.096,0.207,11.34,83.7,0.278,0.348,21.15,84.7,0.713,0.31,18.21,84.7,0.287,0.348,21.21,84.3,0.655,71.6,70.18,29.95518,30.03512,70.69,70.69,12.98,-0.104,0.104,13.65,0.308,21.13,0,0,0
"2024-08-12 06:35:00",1410,12.95,1.776,3.055,349.4,10.64,0,0,20.89,7.959,2.116,4.004,11.28,12.07,70.28,88.9,4.136,0.001240735,66.76,0,0,0,0.077,0,0,0,2.15,76.37,0.032,0.136,7.483,81,0.098,0.209,11.43,83.6,0.276,0.351,21.46,84.7,0.712,0.31,18.21,84.7,0.287,0.348,21.21,83.3,0.655,71.27,69.96,29.95228,30.03221,70.28,70.28,12.96,-0.145,0.146,14.17,0.308,22.18,1,1,0
"2024-08-12 06:40:00",1411,12.97,1.842,2.608,356.2,12.25,0.113,1.406,40.14,16.19,2.223,3.266,20.19,13.18,70.68,87.5,7.849,0.002354585,66.88,0,0,0,0.077,0,0,0,2.134,76.31,0.031,0.137,7.56,81,0.099,0.21,11.49,83.6,0.277,0.352,21.5,84.6,0.714,0.311,18.27,84.7,0.286,0.351,21.43,84.2,0.655,71.24,70.38,29.95228,30.03221,70.68,70.68,12.97,-0.11,0.109,14.21,0.311,22.77,1,1,0
"2024-08-12 06:45:00",1412,12.93,1.884,2.757,353.7,11.68,0,0,24.47,7.121,2.219,3.534,16.59,12.18,70.85,87,12.25,0.003674005,66.94,0,0,0,0.077,0,0,0,2.158,76.26,0.032,0.135,7.474,80.9,0.1,0.21,11.49,83.6,0.279,0.347,21.14,84.6,0.712,0.31,18.26,84.7,0.284,0.349,21.24,83.3,0.649,71.18,70.64,29.95223,30.03216,70.85,70.85,12.96,-0.161,0.162,14.24,0.312,23.18,1,1,0
"2024-08-12 06:50:00",1413,12.98,0.863,1.863,2.436,13.25,0,0,38.01,5.816,1.555,2.416,23.72,15.33,70.87,86.8,17.99,0.00539811,66.77,0,0,0,0.077,0,0,0,2.136,76.26,0.035,0.137,7.541,80.9,0.097,0.208,11.37,83.6,0.277,0.351,21.46,84.6,0.709,0.305,17.88,84.7,0.285,0.351,21.45,84.3,0.655,71.24,70.73,29.94932,30.02926,70.87,70.87,12.97,-0.093,0.104,14.3,0.314,23.47,1,1,0
"2024-08-12 06:55:00",1414,12.95,1.208,2.608,9.98,21.1,0.116,1.742,34.51,13.09,1.804,3.132,32.81,19.53,71.09,86.1,42.96,0.01288742,66.71,0,0,0,0.077,0,0,0,2.207,76.26,0.033,0.136,7.521,80.9,0.094,0.21,11.47,83.6,0.277,0.35,21.37,84.6,0.719,0.31,18.19,84.7,0.281,0.347,21.08,83.3,0.655,71.38,71.01,29.94942,30.02936,71.09,71.09,12.97,-0.111,0.143,14.39,0.315,23.58,1,1,0
"2024-08-12 07:00:00",1415,13,0.709,1.863,11.36,23.86,0.041,1.742,34.83,22.07,1.364,2.192,37.62,26.54,71.53,84.8,56.6,0.01697926,66.72,0,0,0,0.077,0,0,0,2.174,76.31,0.034,0.138,7.624,80.9,0.098,0.208,11.39,83.5,0.279,0.351,21.46,84.6,0.71,0.31,18.26,84.6,0.285,0.348,21.16,84.3,0.655,71.71,71.57,29.95528,30.03521,71.53,71.53,12.99,-0.03,0.088,14.52,0.317,23.59,1,1,0
"2024-08-12 07:05:00",1416,12.99,0.657,2.385,32.4,22.15,0.199,1.742,62.96,11.07,1.325,2.64,55.53,26.77,72,83.6,78.04,0.02341329,66.66,0,0,0,0.077,0,0,0,2.12,76.31,0.031,0.137,7.541,80.8,0.096,0.209,11.41,83.5,0.278,0.346,21.06,84.5,0.713,0.309,18.18,84.7,0.284,0.349,21.28,83.3,0.655,72.07,72.26,29.95819,30.03812,72,72,13,-0.039,0.126,14.6,0.317,23.6,1,1,0
"2024-08-12 07:10:00",1417,13.03,0.924,1.714,18.67,20.99,0,0,24.46,30.54,1.535,2.371,42.7,19.6,72.66,82.1,92.9,0.02785803,67.1,0,0,0,0.077,0,0,0,2.18,76.43,0.033,0.136,7.517,80.8,0.095,0.208,11.38,83.5,0.273,0.35,21.33,84.5,0.716,0.31,18.23,84.7,0.285,0.349,21.29,84.3,0.656,72.67,72.97,29.95823,30.03817,72.66,72.66,13.03,0.021,0.083,14.67,0.317,23.63,1,1,0
"2024-08-12 07:15:00",1418,13.02,0.57,1.49,358,23.69,0.047,1.406,349,6.712,1.395,2.863,17.02,24.37,72.56,82.7,107.9,0.03236697,67.14,0,0,0,0.077,0,0,0,2.138,76.54,0.035,0.136,7.499,80.8,0.099,0.205,11.19,83.4,0.277,0.352,21.5,84.5,0.711,0.31,18.21,84.7,0.285,0.348,21.21,83.3,0.653,72.99,73.06,29.96124,30.04117,72.56,72.56,13.03,-0.003,0.131,14.72,0.318,23.7,1,1,0
"2024-08-12 07:20:00",1419,13.07,0.392,1.267,342.8,14.3,0,0,338.9,5.169,1.2,2.103,1.717,18.9,72.61,83,130.7,0.03921757,67.22,0,0,0,0.077,0,0,0,2.179,76.71,0.033,0.137,7.577,80.7,0.097,0.208,11.39,83.4,0.275,0.349,21.3,84.5,0.713,0.308,18.07,84.7,0.281,0.348,21.22,84.3,0.655,73.28,73.36,29.96709,30.04702,72.61,72.61,13.06,0.062,0.087,14.79,0.32,23.97,1,1,0
"2024-08-12 07:25:00",1420,13.05,0.499,1.192,1.871,20.53,0.049,0.735,354.5,9.19,1.332,1.879,15.75,22.26,73.14,82.8,153.7,0.0461049,67.58,0,0,0,0.077,0,0,0,2.208,76.94,0.033,0.137,7.547,80.8,0.096,0.208,11.37,83.4,0.277,0.35,21.33,84.5,0.711,0.308,18.1,84.6,0.285,0.351,21.41,83.3,0.655,73.63,74.04,29.97005,30.04998,73.14,73.14,13.07,0.035,0.14,14.84,0.322,24.38,1,1,0
"2024-08-12 07:30:00",1421,13.11,0.15,0.894,1.399,31.44,0,0,346.3,10.85,1.117,1.678,12.31,36.32,73.57,81.7,175.3,0.05260092,67.81,0,0,0,0.077,0,0,0,2.152,77.22,0.035,0.138,7.61,80.8,0.097,0.207,11.32,83.4,0.278,0.352,21.54,84.5,0.713,0.309,18.16,84.6,0.283,0.352,21.48,84.3,0.659,74.11,74.59,29.973,30.05293,73.57,73.57,13.1,0.12,0.087,14.92,0.325,24.88,1,1,0
"2024-08-12 07:35:00",1422,13.1,0.109,1.938,319.8,33.18,0.059,1.406,333,18.7,1.177,2.729,337.2,31.39,74.05,80.8,191.6,0.05749,67.84,0,0,0,0.077,0,0,0,2.175,77.51,0.033,0.137,7.567,80.7,0.097,0.208,11.39,83.3,0.276,0.353,21.58,84.5,0.709,0.313,18.44,84.6,0.284,0.347,21.14,83.3,0.652,74.65,75.32,29.9759,30.05584,74.05,74.05,13.12,0.088,0.129,14.92,0.371,25.45,1,1,0
"2024-08-12 07:40:00",1423,13.15,1.779,2.832,352.4,30.82,1.011,2.748,10.52,24.96,2.485,3.512,13.98,31.42,74.95,78.05,201.3,0.06039469,68.04,0,0,0,0.077,0,0,0,2.157,77.91,0.031,0.138,7.585,80.8,0.097,0.209,11.46,83.3,0.276,0.351,21.44,84.5,0.714,0.31,18.19,84.6,0.288,0.348,21.15,84.2,0.654,75.21,76.05,29.97595,30.05588,74.95,74.95,13.14,0.134,0.084,14.96,0.329,26.01,1,1,0
"2024-08-12 07:45:00",1424,13.13,1.386,2.832,358.5,33.61,0.656,2.748,5.168,23.13,2.102,3.534,14.25,29.19,75.46,76.82,217.6,0.0652731,67.34,0,0,0,0.077,0,0,0,2.217,78.32,0.03,0.137,7.558,80.8,0.098,0.208,11.37,83.3,0.279,0.351,21.47,84.5,0.712,0.308,18.05,84.6,0.283,0.352,21.51,83.3,0.655,75.48,76.61,29.97886,30.05879,75.46,75.46,13.15,0.083,0.137,14.97,0.332,26.55,1,1,0
"2024-08-12 07:50:00",1425,13.19,1.202,2.906,16.92,29.22,0.329,2.412,39.93,27.96,2.085,3.601,34.57,29.2,76.23,74.11,234.8,0.07044112,67.66,0,0,0,0.077,0,0,0,2.189,78.79,0.031,0.136,7.513,80.8,0.096,0.211,11.56,83.2,0.278,0.35,21.34,84.4,0.712,0.31,18.21,84.6,0.285,0.348,21.15,84.2,0.657,76.28,77.37,29.9789,30.05884,76.23,76.23,13.18,0.159,0.084,15.04,0.333,27.1,1,1,0
"2024-08-12 07:55:00",1426,13.19,1.791,2.757,346.3,23.4,0.961,3.083,9.28,29.57,2.626,3.355,7.677,21.86,76.85,73.53,267.6,0.08026864,67.6,0,0,0,0.077,0,0,0,2.115,79.32,0.031,0.137,7.552,80.9,0.1,0.209,11.45,83.3,0.277,0.349,21.26,84.4,0.717,0.308,18.06,84.6,0.287,0.354,21.66,83.3,0.656,76.46,78.12,29.98186,30.06179,76.85,76.85,13.2,0.17,0.133,15.43,0.338,27.77,1,1,0
"2024-08-12 08:00:00",1427,13.28,2.332,3.875,355.9,16.68,2.24,3.419,19.17,21.58,3.102,4.272,16.58,17.65,77.25,71.59,298.1,0.08943359,67.67,0,0,0,0.077,0,0,0,2.222,79.92,0.036,0.137,7.559,80.9,0.097,0.21,11.49,83.2,0.276,0.349,21.28,84.4,0.711,0.308,18.1,84.6,0.284,0.347,21.08,84.3,0.654,76.84,78.43,29.98476,30.0647,77.25,77.25,13.26,0.309,0.086,15.46,0.342,28.52,1,1,0
"2024-08-12 08:05:00",1428,13.31,3.32,4.62,349.7,13.52,2.396,4.089,12.65,12.02,3.776,5.391,13.15,13.06,77.38,71.75,318,0.09540889,67.41,0,0,0,0.077,0,0,0,2.176,80.5,0.031,0.138,7.594,81,0.096,0.208,11.4,83.2,0.278,0.349,21.24,84.4,0.709,0.31,18.22,84.6,0.284,0.348,21.21,83.3,0.661,76.85,78.44,29.98471,30.06464,77.38,77.38,13.32,0.319,0.137,15.47,0.346,29.26,1,1,0
"2024-08-12 08:10:00",1429,13.4,2.087,3.502,13.86,18.85,1.257,3.083,31.17,24,2.646,4.63,35,20.34,77.73,70.82,333.9,0.1001556,68.09,0,0,0,0.077,0,0,0,2.133,81.2,0.034,0.135,7.479,81.1,0.099,0.208,11.36,83.2,0.277,0.348,21.21,84.4,0.715,0.31,18.2,84.6,0.285,0.354,21.64,84.2,0.657,77.44,79.15,29.98181,30.06174,77.73,77.73,13.39,0.4,0.086,15.47,2.706,29.92,1,1,0
"2024-08-12 08:15:00",1430,13.42,2.694,5.44,32.27,17.85,1.892,4.76,62.23,27.3,3.214,5.637,51.06,18.76,78.73,68.34,348.4,0.1045114,67.04,0,0,0,0.077,0,0,0,2.253,81.9,0.031,0.134,7.43,81.2,0.097,0.209,11.42,83.2,0.275,0.349,21.23,84.3,0.711,0.311,18.3,84.6,0.284,0.35,21.32,83.3,0.655,78.31,80.4,29.98176,30.06169,78.73,78.73,13.44,0.363,0.137,16.2,0.351,30.59,1,1,0
"2024-08-12 08:20:00",1431,13.5,3.173,4.993,40.12,26.14,2.519,4.76,63.74,17.75,3.521,5.458,60,25.58,79.06,66.45,328.8,0.0986471,66.92,0,0,0,0.077,0,0,0,2.199,82.7,0.03,0.137,7.546,81.3,0.096,0.208,11.35,83.2,0.279,0.352,21.54,84.3,0.711,0.31,18.2,84.5,0.283,0.35,21.36,84.2,0.656,78.31,80.8,29.97886,30.05879,79.06,79.06,13.48,0.397,0.085,16.2,0.353,31.03,1,1,0
"2024-08-12 08:25:00",1432,13.49,4.364,7.825,47.62,22.02,3.894,6.437,68.98,17.65,4.873,7.941,70.24,22.31,79.15,64.93,303.6,0.09108996,66.47,0,0,0,0.077,0,0,0,2.266,83.4,0.032,0.136,7.53,81.4,0.096,0.209,11.44,83.1,0.274,0.351,21.39,84.3,0.714,0.311,18.32,84.5,0.284,0.351,21.45,83.3,0.655,78.64,80.4,29.97886,30.05879,79.15,79.15,13.5,0.348,0.149,16.18,0.354,31.43,3,1,0
"2024-08-12 08:30:00",1433,13.55,3.856,5.514,40.19,16.91,3.732,5.096,72.76,24.47,4.228,6.04,60.35,18.67,79,64.47,230.2,0.069048,66.08,0,0,0,0.077,0,0,0,2.208,83.9,0.032,0.138,7.582,81.6,0.098,0.208,11.37,83.2,0.28,0.353,21.56,84.3,0.713,0.311,18.27,84.5,0.285,0.351,21.45,84.2,0.654,78.43,79.78,29.9789,30.05884,79,79,13.54,0.414,0.084,15.6,0.355,31.49,3,1,0
"2024-08-12 08:35:00",1434,13.54,2.843,4.322,28.48,13.27,1.776,3.754,53.97,21.63,3.137,5.167,47.98,15.02,79.15,64.72,218.7,0.06559921,66.17,0,0,0,0.077,0,0,0,2.193,84.2,0.032,0.137,7.559,81.7,0.097,0.209,11.42,83.1,0.276,0.35,21.36,84.3,0.71,0.31,18.19,84.5,0.285,0.354,21.66,83.3,0.654,78.59,79.89,29.98186,30.06179,79.15,79.15,13.55,0.361,0.137,18.71,0.357,31.46,3,1,0
"2024-08-12 08:40:00",1435,13.58,2.717,4.918,41.64,13.65,1.803,4.089,67.89,18.34,3.009,5.346,63.25,13.42,79.21,64.28,176.7,0.05302037,65.85,0,0,0,0.077,0,0,0,2.193,84.3,0.034,0.138,7.593,81.8,0.098,0.21,11.47,83.1,0.281,0.354,21.66,84.3,0.709,0.309,18.16,84.5,0.285,0.351,21.46,84.2,0.659,78.75,79.95,29.98476,30.0647,79.21,79.21,13.56,0.36,0.08,17.18,0.353,31.22,3,1,0
"2024-08-12 08:45:00",1436,13.53,1.636,3.204,33.67,40.46,0.914,3.419,84.3,40.75,2.188,4.004,57.01,42.26,79.06,65.03,148.3,0.04448736,67.57,0,0,0,0.077,0,0,0,2.178,84.3,0.029,0.136,7.512,81.9,0.097,0.21,11.49,83.1,0.276,0.352,21.47,84.3,0.713,0.311,18.28,84.5,0.284,0.352,21.49,83.3,0.656,78.75,79.67,29.98476,30.0647,79.06,79.06,13.54,0.267,0.129,15.46,0.35,30.84,3,1,0
"2024-08-12 08:50:00",1437,13.56,2.296,3.204,343,9.73,1.997,2.748,7.516,10.34,2.597,3.691,5.403,9.53,78.81,67.97,136.1,0.04082542,67.4,0,0,0,0.077,0,0,0,2.213,84.2,0.031,0.137,7.534,82,0.097,0.208,11.35,83.1,0.276,0.352,21.52,84.2,0.712,0.309,18.14,84.5,0.283,0.351,21.4,84.2,0.656,78.29,79.31,29.98476,30.0647,78.81,78.81,13.54,0.29,0.085,15.46,0.349,30.5,3,1,0
"2024-08-12 08:55:00",1438,13.52,2.151,4.173,29.49,22.51,1.181,3.083,41.65,26.42,2.448,5.011,52.13,24.15,78.68,66.09,133.1,0.03993864,66.09,0,0,0,0.077,0,0,0,2.207,84.1,0.033,0.136,7.515,82.1,0.097,0.209,11.41,83.1,0.275,0.352,21.54,84.3,0.708,0.309,18.12,84.5,0.282,0.353,21.6,84.2,0.659,78.31,79.17,29.98476,30.0647,78.68,78.68,13.53,0.245,0.129,15.46,0.347,30.21,3,1,0
"2024-08-12 09:00:00",1439,13.56,2.155,2.906,345,12.85,1.294,3.419,12.38,10.62,2.49,3.333,7.394,10.28,78.67,67.71,133.8,0.04013566,67.48,0,0,0,0.077,0,0,0,2.207,83.9,0.034,0.136,7.504,82.2,0.097,0.208,11.35,83.1,0.274,0.354,21.66,84.3,0.705,0.308,18.04,84.5,0.284,0.35,21.35,84.2,0.654,78.16,79.11,29.98481,30.06474,78.67,78.67,13.54,0.292,0.085,15.47,0.347,30,3,1,0
"2024-08-12 09:05:00",1440,13.53,1.949,2.683,332.3,10.37,1.172,2.748,5.848,16.14,2.374,3.199,355.1,9.88,78.25,69.18,138.8,0.04164873,67.73,0,0,0,0.077,0,0,0,2.254,83.9,0.031,0.136,7.526,82.3,0.096,0.211,11.57,83.1,0.276,0.353,21.57,84.2,0.71,0.307,18.03,84.5,0.285,0.35,21.39,83.3,0.652,77.81,78.73,29.98771,30.06765,78.25,78.25,13.54,0.267,0.128,15.48,0.346,29.84,3,1,0
"2024-08-12 09:10:00",1441,13.57,2.371,2.981,333.9,14.62,1.849,3.083,357.9,14.36,2.684,3.467,356.3,15.57,78.22,70.06,150.6,0.04516872,67.37,0,0,0,0.077,0,0,0,2.161,83.8,0.028,0.135,7.473,82.4,0.095,0.209,11.44,83.1,0.272,0.35,21.39,84.3,0.71,0.307,18.02,84.5,0.285,0.349,21.23,84.2,0.653,77.75,78.76,29.98771,30.06765,78.22,78.22,13.57,0.339,0.083,15.52,0.347,29.77,3,1,0
"2024-08-12 09:15:00",1442,13.56,2.129,2.906,341.6,15.16,1.377,2.748,16.25,19.67,2.524,3.579,4.011,14.05,78.26,70.18,160.1,0.04802698,67.72,0,0,0,0.077,0,0,0,2.192,83.8,0.029,0.136,7.526,82.4,0.097,0.21,11.48,83.1,0.277,0.351,21.44,84.1,0.71,0.308,18.1,84.5,0.284,0.345,20.96,83.2,0.654,77.86,78.89,29.98781,30.06775,78.26,78.26,13.58,0.333,0.121,18.71,0.35,29.77,3,1,0
"2024-08-12 09:20:00",1443,13.59,2.617,3.502,343.9,15.01,2.157,3.419,7.222,22.15,3.052,4.004,5.092,13.99,78.27,69.86,178.2,0.05346851,67.5,0,0,0,0.077,0,0,0,2.198,83.8,0.03,0.138,7.582,82.5,0.091,0.21,11.51,83.1,0.276,0.35,21.32,84.1,0.707,0.31,18.21,84.5,0.283,0.353,21.56,84.2,0.656,77.86,78.96,29.99362,30.07355,78.27,78.27,13.59,0.329,0.08,19.18,0.35,29.81,3,1,0
"2024-08-12 09:25:00",1444,13.56,2.484,3.502,342.7,12.26,1.564,3.083,16.77,21.26,2.788,3.669,3.873,12.12,78.43,69.33,200.7,0.06021328,67.91,0,0,0,0.077,0,0,0,2.206,83.8,0.03,0.135,7.47,82.5,0.095,0.209,11.41,83.1,0.277,0.353,21.61,84.2,0.71,0.31,18.21,84.5,0.284,0.352,21.5,83.3,0.654,77.98,79.14,29.99362,30.07355,78.43,78.43,13.58,0.301,0.122,19.42,0.351,29.89,3,1,0
"2024-08-12 09:30:00",1445,13.59,2.563,3.428,357.2,25.78,1.471,2.748,23.66,15.53,2.92,4.295,16.67,13.6,78.67,69.99,220.5,0.06615432,68.16,0,0,0,0.077,0,0,0,2.296,83.9,0.031,0.139,7.637,82.6,0.096,0.208,11.39,83.1,0.275,0.351,21.43,84.2,0.71,0.309,18.17,84.5,0.287,0.347,21.12,84.2,0.657,78.08,79.47,29.99362,30.07355,78.67,78.67,13.59,0.326,0.083,19.68,0.351,29.97,3,1,0
"2024-08-12 09:35:00",1446,13.55,2.152,3.726,357.2,13,1.576,3.754,23.66,19.71,2.785,4.004,19.52,13.14,78.68,69.91,236,0.07079168,68.17,0,0,0,0.077,0,0,0,2.287,84.1,0.031,0.135,7.472,82.6,0.096,0.211,11.57,83.2,0.275,0.353,21.61,84.1,0.706,0.309,18.12,84.5,0.284,0.357,21.91,84.2,0.654,78.19,79.59,29.99367,30.0736,78.68,78.68,13.57,0.27,0.131,19.7,0.351,30.05,3,1,0
"2024-08-12 09:40:00",1447,13.58,3.106,4.695,19.33,20.97,1.883,4.089,47.94,23.1,3.371,4.653,41.8,14.68,79.02,68.55,245.8,0.07374333,67.94,0,0,0,0.077,0,0,0,2.255,84.3,0.031,0.137,7.538,82.6,0.098,0.211,11.57,83.2,0.276,0.354,21.65,84.1,0.711,0.309,18.12,84.5,0.284,0.351,21.44,84.2,0.655,78.63,79.87,29.99662,30.07656,79.02,79.02,13.58,0.3,0.086,19.74,0.352,30.13,3,1,0
"2024-08-12 09:45:00",1448,13.56,2.125,3.95,29.19,21.81,1.689,3.754,69.09,17.82,2.509,3.982,49.9,21.7,79.22,66.56,258.8,0.07765076,68.18,0,0,0,0.077,0,0,0,2.231,84.5,0.031,0.134,7.408,82.7,0.096,0.209,11.41,83.2,0.273,0.35,21.37,84.1,0.711,0.308,18.07,84.5,0.284,0.348,21.2,83.3,0.659,78.78,80.3,29.99953,30.07946,79.22,79.22,13.57,0.283,0.129,19.84,0.352,30.3,3,1,0
"2024-08-12 09:50:00",1449,13.58,3.558,4.695,340.8,8.36,2.675,4.425,16.14,12.23,3.864,5.279,3.331,8.78,79.08,69.87,278.9,0.08367968,68.5,0,0,0,0.077,0,0,0,2.187,84.8,0.031,0.137,7.577,82.7,0.097,0.21,11.48,83.2,0.278,0.354,21.7,84.1,0.711,0.309,18.12,84.5,0.285,0.347,21.11,84.2,0.653,78.55,80.1,29.99957,30.07951,79.08,79.08,13.58,0.291,0.083,19.89,0.352,30.35,3,1,0
